#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Roman Split
EVTDESC_IR_SLA_2008;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Bosnian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2008;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2009;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Croatian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2009;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2010;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Olovian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2010;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2011;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Slovien.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2011;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2013;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Pomeranian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2013;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2014;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Polish.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2014;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2015;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Berzanian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2015;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2016;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Bohemian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2016;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2017;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Vapian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2017;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2018;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Russian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2018;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_SLA_2019;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the Old Slavic identity is all but extinguished: They are now Strombian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_SLA_2019;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x

#Etruscan Split
EVTDESC_IR_ETR_2001;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Lemnian.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2001;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2003;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Qutumi.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2003;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2005;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Tulari.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2005;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2008;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Rasnan.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2008;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2009;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Lemnian.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2009;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2010;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Nerian.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2010;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2011;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Karthazian.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2011;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2012;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Fasenian.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2012;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2013;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Falan.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2013;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2014;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Sazlei.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2014;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ETR_2015;With the end of imperial rule in our realm, our connection with the rest of the Etruscan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Etruscan way of life that they can neither command the Etruscan tongue nor be considered Etruscan: They are now Mutnian.;Etruscan Split;Etruscan Split;;Etruscan Split;;;;;;;;;x
EVTOPTA_IR_ETR_2015;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x

#Persian Split
EVTDESC_IR_PER_2000;With the end of imperial rule in our realm, our connection with the rest of the Parthian world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Parthian way of life that they can neither command the Parthian tongue nor be considered Parthian: They are now Indo-Parthian.;Parthian Split;Parthian Split;;Parthian Split;;;;;;;;;x
EVTOPTA_IR_PER_2000;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x

#Scythian Split
EVTDESC_IR_SCY_2000;With the end of imperial rule in our realm, our connection with the rest of the Sakan world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Sakan way of life that they can neither command the Sakan tongue nor be considered Sakan: They are now Indo-Scythian.;Scythian Split;Scythian Split;;Scythian Split;;;;;;;;;x
EVTOPTA_IR_SCY_2000;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
